,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
23068,14891,43,4,1,2,0,653,1,0,1,8,11,152,2,-1,0,0,0
23069,9405,31,6,2,2,0,2201,0,0,0,22,6,518,2,0,0,0,0
23070,7836,32,5,2,1,0,54,0,0,1,23,7,793,3,-1,0,0,0
23071,30378,38,3,1,3,0,-321,1,0,0,7,6,23,7,-1,0,0,0
23072,34825,37,3,1,3,0,1375,1,0,0,4,5,167,2,-1,0,0,0
23073,31769,44,11,2,1,1,-733,0,1,1,2,8,185,7,-1,0,0,0
23074,21889,35,1,1,1,0,2041,0,0,1,19,11,193,1,-1,0,0,0
23075,33395,41,3,1,1,0,701,0,0,1,30,7,74,4,-1,0,0,0
23076,42480,42,9,1,1,0,72,0,0,0,24,5,45,1,-1,0,0,0
23077,12013,65,3,2,1,0,2264,0,0,1,18,9,229,1,185,1,2,1
23078,34637,46,3,1,3,0,2788,0,0,1,15,8,187,1,98,2,1,0
23079,30062,37,3,1,3,0,-159,1,1,0,5,5,113,1,-1,0,0,0
23080,19578,53,11,1,0,0,42,1,0,0,9,5,435,1,-1,0,0,0
23081,39751,54,3,1,1,0,375,0,0,1,19,5,286,1,102,2,1,0
23082,26010,35,3,1,1,0,660,1,0,1,15,5,359,3,-1,0,2,1
23083,16830,34,1,1,1,0,977,0,0,1,8,7,373,1,-1,0,0,0
23084,8149,30,6,2,2,0,3011,1,0,1,17,5,557,4,-1,0,0,0
23085,16557,32,4,2,2,1,3336,0,0,0,8,5,137,1,-1,0,0,1
23086,6399,34,4,1,0,0,3375,1,0,0,20,4,156,1,-1,0,0,1
23087,15909,41,10,1,3,0,-374,1,0,1,20,5,79,5,-1,0,0,0
23088,7834,43,4,1,1,0,2264,0,0,1,20,11,104,1,184,3,1,0
23089,9884,50,6,1,2,0,3864,0,0,1,21,12,105,1,191,1,2,1
23090,31380,50,4,1,0,0,1334,0,0,2,29,8,121,16,-1,0,0,0
23091,28629,39,3,3,3,0,463,1,0,1,10,5,284,2,356,2,1,0
23092,7522,31,4,1,1,0,577,1,1,0,3,6,290,2,0,0,0,0
23093,6187,51,4,3,0,0,14032,0,0,1,5,6,190,2,266,3,2,1
23094,29796,34,4,1,1,0,99,1,0,0,5,5,200,2,-1,0,0,0
23095,16755,39,4,3,2,0,-159,1,1,0,31,7,356,2,-1,0,0,0
23096,33785,41,3,2,1,0,2626,1,0,2,9,2,190,2,292,3,1,0
23097,23406,37,6,1,2,0,1817,1,0,1,3,12,276,2,174,1,2,0
23098,38612,56,5,1,1,0,63,0,0,1,21,11,58,1,-1,0,0,0
23099,30517,33,4,2,2,0,45,0,0,2,5,2,416,2,-1,0,0,0
23100,29413,54,4,1,1,0,1952,0,0,1,24,10,59,1,-1,0,0,0
23101,17844,47,3,3,3,1,-27,0,0,1,30,7,121,7,-1,0,0,0
23102,27424,51,3,1,3,0,920,0,1,1,9,7,99,1,-1,0,0,0
23103,8435,33,3,1,1,0,19,1,0,1,6,5,192,2,361,1,1,0
23104,29619,29,4,2,2,0,1526,1,0,0,31,5,289,2,-1,0,0,0
23105,4230,53,7,1,1,0,456,0,0,1,28,7,106,1,-1,0,0,0
23106,990,54,6,1,2,0,2448,1,0,2,15,2,132,2,183,3,3,0
23107,36865,43,1,1,3,0,289,1,0,0,30,5,0,1,-1,0,0,0
23108,19420,30,4,2,2,0,-235,0,0,1,6,10,125,1,-1,0,0,0
23109,7467,36,6,1,2,0,4579,1,0,1,18,1,82,1,96,1,3,0
23110,3886,55,6,1,2,0,125,1,1,0,30,5,263,2,-1,0,0,0
23111,1393,30,6,2,2,0,473,0,0,2,20,11,138,1,-1,0,0,0
23112,23845,44,3,1,1,0,-100,0,0,0,6,6,47,2,-1,0,0,0
23113,3650,41,5,1,1,0,271,1,0,1,5,5,277,1,-1,0,0,0
23114,15516,34,5,1,1,0,1695,1,0,2,21,5,107,1,-1,0,0,0
23115,36257,44,1,1,1,0,1547,1,0,1,12,5,138,1,376,1,1,0
23116,12745,61,3,1,3,0,-22,1,0,2,6,7,151,1,-1,0,0,0
23117,26032,34,3,1,1,0,664,1,0,1,2,2,91,2,288,1,1,0
23118,4451,31,3,2,2,0,5556,1,0,1,17,5,407,1,-1,0,0,1
23119,12100,30,11,2,2,0,1529,0,1,1,30,5,211,3,-1,0,2,1
23120,32030,48,8,1,2,0,1025,0,0,1,2,6,59,1,-1,0,0,0
23121,14988,49,3,1,1,0,207,0,0,1,21,8,97,1,185,0,1,0
23122,23211,47,12,2,2,0,93,0,0,1,9,7,531,2,-1,0,0,1
23123,23357,45,6,3,0,1,-89,0,0,0,7,6,201,1,-1,0,0,0
23124,6723,34,5,2,1,0,-4,1,0,1,16,7,168,1,-1,0,0,0
23125,65,35,3,1,3,0,2255,1,0,1,8,5,104,1,-1,0,0,0
23126,33152,27,6,3,2,0,1799,1,0,1,18,11,97,1,195,1,1,0
23127,17642,30,1,2,1,0,1689,1,0,0,15,5,142,1,-1,0,0,0
23128,32070,29,1,2,1,0,643,1,0,1,30,5,312,1,-1,0,0,0
23129,14814,47,3,3,1,0,19,1,1,1,20,7,141,7,-1,0,0,0
23130,15974,55,6,1,2,0,490,0,0,1,27,8,859,4,-1,0,0,1
23131,34519,29,3,2,1,0,157,0,0,1,18,7,250,1,189,1,2,0
23132,31068,55,7,1,3,0,366,1,0,0,7,5,293,1,-1,0,0,0
23133,32972,34,4,1,1,0,411,1,1,2,12,7,151,7,-1,0,0,0
23134,28992,54,3,1,3,0,66,0,1,2,29,7,197,2,-1,0,0,0
23135,36032,54,3,1,1,0,342,0,0,0,9,6,147,3,-1,0,0,0
23136,37031,38,1,1,1,1,139,0,0,2,28,7,138,1,-1,0,0,0
23137,36877,50,11,1,2,0,5,0,0,1,7,8,109,1,-1,0,0,0
23138,29990,29,3,2,1,0,299,1,0,1,9,5,173,3,285,0,1,0
23139,25088,35,11,1,1,0,31,1,0,0,6,5,161,1,-1,0,0,0
23140,26732,56,4,1,1,0,1167,0,1,1,21,8,97,1,96,7,0,0
23141,42055,31,11,2,1,0,-230,1,0,1,8,5,164,1,-1,0,0,0
23142,968,40,3,1,3,0,5936,0,0,1,19,11,119,2,-1,0,0,0
23143,30080,52,3,1,1,0,-43,1,1,1,15,7,161,1,-1,0,0,0
23144,1939,44,11,1,1,0,-2,0,0,0,5,5,173,1,-1,0,0,0
23145,26251,31,6,1,2,0,3580,1,0,1,21,4,194,1,-1,0,0,0
23146,29514,32,3,2,3,0,5277,1,0,0,15,5,238,10,-1,0,0,0
23147,6269,34,4,1,1,0,297,0,0,1,31,7,123,4,-1,0,0,0
23148,18989,43,5,2,1,0,-51,0,0,1,21,7,117,1,-1,0,0,0
23149,14955,32,3,1,1,0,4077,1,1,1,13,7,259,1,180,3,2,0
23150,19742,57,10,3,1,0,760,0,0,1,9,7,172,1,-1,0,0,0
23151,30369,32,11,1,0,0,1066,1,0,2,7,5,168,3,-1,0,0,1
23152,22815,55,4,3,1,0,91,0,1,1,20,11,220,1,-1,0,0,0
23153,12823,55,6,1,2,0,2794,0,0,1,21,11,460,2,-1,0,0,0
23154,25511,23,6,1,2,1,2520,0,0,0,11,5,397,1,-1,0,0,0
23155,29518,27,4,2,1,0,607,0,0,1,8,12,182,1,191,3,3,0
23156,9340,30,4,1,1,0,1975,0,0,1,3,11,296,1,-1,0,0,1
23157,32954,34,3,1,3,0,766,1,0,2,21,11,152,1,186,10,1,0
23158,30604,48,4,1,1,0,228,1,1,1,22,5,239,1,146,1,1,0
23159,30412,55,3,1,3,0,187,0,0,0,20,6,40,14,-1,0,0,0
23160,21563,45,3,1,0,0,-59,1,0,2,22,7,416,1,-1,0,0,0
23161,31622,43,3,1,3,0,-18,1,0,0,6,5,377,2,-1,0,0,0
23162,32887,65,7,1,2,0,1464,0,0,1,7,10,153,1,95,3,2,1
23163,8897,39,3,2,2,0,1086,1,0,1,8,7,474,1,-1,0,0,0
23164,37125,49,3,1,1,0,1192,0,0,1,29,7,81,1,-1,0,0,0
23165,6601,32,5,2,3,0,688,0,0,1,9,5,83,3,-1,0,0,0
23166,27836,49,4,2,1,0,1194,0,0,1,28,12,143,1,-1,0,0,0
23167,30910,32,4,2,2,0,3010,0,0,0,8,5,235,1,-1,0,0,0
23168,19202,42,3,1,3,0,509,0,0,2,30,7,81,15,-1,0,0,0
23169,39848,32,5,2,2,0,-13,0,0,2,12,11,63,1,-1,0,0,0
23170,32788,43,3,1,1,0,296,1,0,1,18,7,145,2,-1,0,0,0
23171,8372,29,1,1,1,0,103,1,0,1,5,5,92,8,256,10,1,0
23172,41548,41,5,1,1,0,5775,1,1,1,20,11,176,2,191,5,3,0
23173,18102,53,3,1,3,0,289,0,0,2,3,2,80,10,172,7,2,0
23174,18971,47,6,1,2,0,3885,0,0,1,13,8,448,3,-1,0,0,1
23175,38499,31,6,2,2,1,-72,0,0,0,20,6,41,1,-1,0,0,0
23176,19473,34,6,2,2,0,650,0,0,1,20,5,776,5,-1,0,0,1
23177,31063,35,6,3,2,0,778,1,0,1,14,5,45,7,266,2,1,0
23178,21085,73,7,1,0,0,1528,0,0,2,26,8,123,1,-1,0,0,0
23179,21352,30,4,1,1,0,1038,1,0,1,2,2,197,7,258,3,3,0
23180,31028,45,3,1,3,0,105,0,0,0,29,5,170,15,-1,0,0,0
23181,8823,45,11,1,3,0,5236,0,0,1,25,8,224,1,87,1,2,1
23182,8669,30,4,2,1,0,667,1,0,1,5,5,150,1,355,2,1,0
23183,23322,60,6,1,2,0,3193,1,0,0,13,5,55,25,-1,0,0,0
23184,34578,28,12,2,2,0,1182,0,0,1,18,4,413,5,191,3,0,1
23185,27825,57,5,1,1,0,754,1,0,0,13,5,161,2,-1,0,0,0
23186,19390,34,11,1,1,0,70,0,0,1,24,7,232,1,-1,0,0,1
23187,24733,36,11,2,2,0,389,1,0,1,20,1,179,1,-1,0,0,0
23188,15866,47,4,1,1,0,1332,0,0,1,18,9,121,1,183,1,2,0
23189,40586,37,4,1,1,0,428,1,0,0,24,5,358,1,-1,0,0,0
23190,42348,43,3,1,1,0,859,0,0,0,5,6,67,2,-1,0,0,0
23191,10757,50,11,1,1,0,640,0,0,1,15,8,225,2,-1,0,0,0
23192,23372,31,3,2,1,0,-49,1,0,1,20,5,119,10,-1,0,0,0
23193,14804,57,3,1,3,1,92,0,0,0,20,6,155,2,-1,0,0,0
23194,24507,27,4,2,2,0,1278,0,0,1,4,2,192,7,95,6,0,0
23195,40849,56,6,1,2,0,853,1,0,1,19,11,180,1,177,6,1,0
23196,42341,32,7,1,3,0,383,0,0,2,6,12,723,1,0,0,0,1
23197,18179,34,6,2,2,0,2105,1,1,1,17,5,284,1,190,2,1,1
23198,27089,37,6,2,2,0,605,0,0,1,30,3,714,5,-1,0,0,0
23199,29823,33,9,1,3,0,1391,0,0,0,29,5,6,1,-1,0,0,0
23200,6785,27,1,2,2,0,1876,1,0,1,3,9,138,1,122,3,3,1
23201,19098,32,6,2,2,0,2047,0,0,1,4,2,188,1,192,3,1,0
23202,460,44,6,1,3,0,757,0,0,0,20,6,152,3,-1,0,0,0
23203,20923,29,5,2,1,0,3213,0,0,1,15,7,534,2,-1,0,0,1
23204,18580,23,3,1,1,0,1230,1,0,1,11,5,164,1,160,7,1,0
23205,32405,50,6,2,2,0,4756,0,0,1,14,9,1279,1,-1,0,0,1
23206,34747,41,10,1,2,0,1255,1,0,1,2,6,246,7,94,0,0,0
23207,1260,45,3,1,1,0,57,0,0,1,31,8,138,7,-1,6,1,0
23208,16459,33,6,1,2,0,2884,1,0,1,13,5,147,1,343,1,2,0
23209,9561,22,3,2,2,0,11,0,1,1,29,8,1232,3,-1,0,0,1
23210,33864,30,12,2,2,0,2213,0,0,2,6,2,211,27,-1,0,0,0
23211,10643,50,4,1,2,0,167,0,0,1,13,8,98,2,-1,0,0,0
23212,34899,22,1,2,1,0,635,0,0,1,30,1,120,1,-1,0,0,0
23213,19768,31,6,2,2,0,2793,1,0,1,17,7,370,1,-1,0,0,1
23214,8011,34,6,1,2,0,484,1,0,1,15,7,422,1,-1,0,0,0
23215,31927,30,5,2,1,0,5553,0,0,1,15,7,194,1,0,0,0,0
23216,9950,56,7,1,1,0,736,0,0,1,2,9,158,1,-1,0,0,1
23217,18780,30,4,2,2,0,3292,0,0,1,18,8,189,1,-1,0,0,0
23218,2288,38,3,1,3,0,839,0,0,1,13,4,300,2,180,3,1,0
23219,9464,46,3,1,1,0,643,1,0,2,18,5,131,5,-1,0,0,0
23220,7540,51,6,1,2,0,6001,1,0,0,6,5,111,2,-1,0,0,0
23221,7842,52,10,1,2,1,-122,0,0,1,4,8,34,1,-1,0,0,0
23222,21599,22,5,2,1,0,1306,0,0,1,6,11,152,1,-1,0,0,0
23223,29433,42,3,1,1,0,786,1,1,1,9,5,222,1,258,1,1,0
23224,11632,31,9,1,1,0,292,0,1,1,10,5,73,1,361,1,1,0
23225,28053,28,4,1,1,0,181,0,0,1,5,2,391,1,-1,0,0,0
23226,14081,74,10,1,3,0,162,0,0,2,26,12,687,4,-1,0,0,1
23227,31731,52,8,3,2,0,806,1,1,1,9,5,136,2,-1,0,0,0
23228,1707,50,4,1,2,0,1834,0,0,1,6,10,149,1,0,0,0,0
23229,19844,42,1,1,1,0,366,1,0,0,11,5,76,2,-1,0,0,0
23230,15997,29,11,2,1,0,636,1,0,1,4,7,135,1,-1,0,0,0
23231,18634,30,9,2,2,0,758,0,0,1,21,6,1891,4,-1,0,0,1
23232,35461,39,4,3,1,0,1137,1,0,1,4,2,236,1,187,1,1,0
23233,4167,40,3,1,1,0,102,0,1,1,11,7,145,1,-1,0,2,0
23234,35096,43,4,1,1,0,185,1,0,0,13,5,87,2,-1,0,0,0
23235,27617,29,6,2,2,0,396,0,1,1,15,4,279,1,348,3,2,1
23236,27814,31,6,2,2,0,430,1,0,0,21,5,292,1,-1,0,0,0
23237,26757,50,5,1,1,0,-34,1,0,1,18,11,125,2,0,0,0,0
23238,719,25,1,1,1,0,145,1,0,1,12,1,228,10,188,2,1,0
23239,34617,31,5,1,1,0,1518,1,0,1,14,4,186,1,-1,0,0,0
23240,5215,53,3,1,3,0,1829,1,0,1,3,2,140,1,275,10,1,0
23241,23411,35,6,3,2,0,5515,1,0,1,6,9,202,1,187,3,1,1
23242,30219,57,7,1,2,0,141,0,0,1,7,3,252,1,-1,0,0,0
23243,28552,30,4,3,1,0,4975,1,0,0,14,5,232,4,-1,0,0,0
23244,11564,48,3,3,2,0,2226,0,0,1,31,1,157,1,263,1,1,0
23245,36830,51,3,3,2,0,1035,1,0,1,14,5,821,1,335,1,2,1
23246,37547,26,4,2,2,0,206,0,0,1,6,8,385,2,-1,0,0,1
23247,29232,34,6,3,2,0,100,1,0,1,7,7,110,1,-1,0,0,0
23248,8954,33,3,1,1,0,1761,1,0,1,12,5,245,4,335,10,3,0
23249,2168,51,3,2,1,0,890,0,0,2,23,7,269,23,-1,0,0,0
23250,37150,36,4,1,2,0,1865,0,0,1,6,2,357,2,-1,0,0,0
23251,2075,35,1,1,1,0,78,1,1,1,6,7,287,1,-1,0,0,0
23252,16421,23,6,2,2,0,1717,0,0,1,4,9,156,1,180,1,3,1
23253,4406,35,3,1,3,0,213,1,0,1,13,5,134,3,-1,0,1,0
23254,3342,39,4,1,1,0,1231,1,0,1,8,7,165,1,-1,0,0,0
23255,23676,36,4,3,2,0,444,1,0,1,1,2,124,7,-1,0,0,0
23256,13735,28,6,2,2,0,51,0,0,1,6,8,468,1,-1,0,0,1
23257,28070,50,6,1,2,0,106,0,0,1,7,6,271,1,-1,0,0,1
23258,13822,22,4,2,2,0,3420,1,0,1,18,9,306,1,269,1,2,1
23259,26921,53,4,1,3,0,-121,0,0,1,29,8,317,1,-1,0,0,0
23260,36394,27,3,2,1,0,1867,1,0,0,13,5,219,1,364,11,1,1
23261,31188,34,4,1,1,0,2005,1,0,2,30,5,178,2,-1,0,0,0
23262,7981,43,3,1,1,0,167,1,0,0,20,5,76,1,-1,0,0,0
23263,9749,58,5,1,1,0,716,0,0,1,14,7,158,4,-1,0,0,0
23264,874,42,3,1,1,0,1028,1,1,0,23,5,167,1,-1,0,0,0
23265,17797,43,3,1,1,0,1007,1,0,0,20,5,531,5,-1,0,0,0
23266,9811,31,4,2,3,1,-118,0,0,0,9,5,144,1,-1,0,0,0
23267,24790,31,5,2,1,0,-38,1,1,0,4,5,186,2,-1,0,0,0
23268,35315,57,3,1,1,1,-483,0,0,1,14,7,333,3,-1,0,0,0
23269,41170,27,5,2,1,0,943,1,0,0,6,6,149,1,-1,0,0,1
23270,39276,37,6,1,2,0,571,0,0,1,11,8,170,4,-1,0,0,0
23271,14155,41,6,1,2,0,4304,0,0,1,6,8,159,2,-1,0,0,0
23272,14312,31,11,1,1,1,-2216,1,1,1,19,7,194,2,-1,0,0,0
23273,400,36,3,2,1,0,-53,0,0,1,10,7,183,1,0,0,0,0
23274,14646,28,3,2,1,0,383,0,0,0,26,5,368,2,0,0,0,0
23275,19158,59,3,2,3,0,1368,0,0,2,21,7,101,1,-1,0,0,0
23276,23679,33,3,2,1,0,423,1,0,0,13,5,320,3,-1,0,0,0
23277,37659,46,1,1,3,0,6470,0,0,1,15,6,568,2,345,1,2,0
23278,37327,55,7,1,1,0,371,0,0,0,13,5,79,1,-1,0,0,1
23279,3800,43,6,2,2,0,678,1,0,0,15,5,181,2,-1,0,0,0
23280,35066,39,3,1,1,1,484,1,0,0,4,6,155,1,345,1,1,0
23281,30607,32,6,1,2,0,95,0,0,1,19,6,351,1,0,0,0,0
23282,880,38,11,1,1,1,966,0,0,0,3,6,243,1,-1,0,0,0
23283,9049,58,10,1,3,0,-76,0,0,1,20,8,92,4,-1,0,0,0
23284,4619,45,3,2,1,0,353,0,0,1,7,6,120,1,-1,0,0,1
23285,7218,55,11,1,0,0,727,0,0,0,19,6,145,1,0,0,0,0
23286,12451,51,4,3,3,0,308,0,0,1,29,1,504,1,-1,0,0,0
23287,10905,41,9,3,2,0,12821,0,0,1,20,11,93,9,78,11,3,1
23288,122,37,6,2,2,0,1086,0,0,1,16,8,700,1,-1,0,0,0
23289,25582,51,10,1,3,0,1416,0,0,0,6,6,189,1,-1,0,0,0
23290,11378,46,4,1,2,0,241,0,0,1,6,10,74,2,-1,0,0,0
23291,4401,48,3,1,1,0,319,1,0,0,28,5,236,1,-1,0,0,0
23292,17916,55,4,1,3,0,-16,0,0,1,8,7,80,4,-1,0,0,0
23293,31516,38,3,2,1,0,417,1,0,1,9,7,175,1,-1,0,0,0
23294,8797,51,4,1,1,0,1988,1,0,1,20,11,240,1,-1,0,0,0
23295,1682,46,4,2,2,1,-3,1,0,0,6,5,153,9,-1,0,0,0
23296,8460,51,1,1,1,0,1238,0,1,1,21,9,466,1,-1,0,0,1
23297,9540,47,3,1,0,0,687,1,1,2,11,7,47,4,-1,0,0,0
23298,11148,72,11,2,1,0,136,0,0,1,10,10,393,1,-1,1,3,1
23299,40882,34,6,2,2,0,-11,0,0,2,28,5,222,2,-1,0,0,0
23300,5760,55,4,1,1,0,75,0,0,1,3,8,39,5,-1,0,0,0
23301,35909,84,7,1,3,0,1037,0,0,2,21,10,119,1,-1,0,0,0
23302,26752,54,11,3,2,0,2114,1,0,0,11,5,825,1,-1,0,0,1
23303,14060,24,3,2,2,0,50,0,0,1,8,6,238,3,-1,0,0,0
23304,40346,53,7,1,1,0,704,0,0,1,14,8,189,1,93,3,2,0
23305,14518,46,3,1,1,0,882,1,0,0,11,5,85,1,-1,0,0,0
23306,11153,82,6,1,2,0,-12,0,0,1,30,12,987,1,-1,0,0,1
23307,42151,53,3,1,1,0,445,0,1,1,9,7,212,1,-1,0,0,1
23308,16403,54,11,3,1,0,3289,0,0,0,20,10,160,1,-1,0,0,0
23309,2639,46,11,3,2,0,2262,0,0,2,30,7,538,22,-1,0,0,0
23310,22255,30,6,2,2,0,3347,1,0,1,13,5,239,1,-1,0,0,0
23311,24886,61,7,1,0,0,2370,0,0,1,19,8,360,1,-1,0,0,1
23312,17970,27,1,2,1,0,-11,1,0,1,16,5,165,2,-1,0,0,0
23313,11962,49,3,1,3,0,379,1,0,0,16,5,158,1,-1,0,0,0
23314,34253,42,1,1,1,0,456,1,0,0,13,5,176,2,-1,0,0,0
23315,11677,28,4,2,1,0,-95,0,0,1,5,8,75,1,-1,0,0,0
23316,21836,55,3,1,3,0,2344,0,0,1,21,5,150,2,-1,0,0,0
23317,35363,50,5,1,1,0,322,1,0,0,4,5,147,1,-1,0,0,0
23318,6246,32,3,2,1,0,-93,0,1,1,22,4,239,1,-1,0,0,1
23319,4016,41,3,1,2,0,375,1,0,1,7,8,134,1,-1,0,0,0
23320,13246,32,8,1,1,0,386,1,0,0,2,5,159,1,-1,0,0,0
23321,19692,46,3,1,3,0,584,1,0,2,6,5,623,2,-1,0,0,0
23322,13829,53,10,1,0,0,824,0,0,1,20,10,252,4,-1,0,0,0
23323,15661,41,5,3,1,0,-383,1,0,2,22,5,234,1,-1,0,0,0
23324,5309,28,9,2,2,0,4262,0,1,1,6,7,242,1,178,1,3,1
23325,20575,48,4,2,1,0,-12,0,0,1,21,11,129,1,-1,0,0,0
23326,389,35,11,2,2,0,6695,0,0,0,2,6,165,2,-1,0,0,0
23327,29005,35,6,2,2,0,109,0,0,1,5,9,405,7,0,0,0,1
23328,17615,35,6,2,2,0,2362,0,0,2,7,7,129,1,-1,0,0,1
23329,12718,31,11,2,2,0,397,0,0,0,30,1,256,1,-1,0,0,0
23330,22257,28,12,2,1,0,885,1,0,1,8,2,212,1,133,3,0,1
23331,39341,49,3,1,3,0,2866,0,0,2,31,7,83,5,-1,0,0,0
23332,16829,48,4,3,1,0,2261,1,0,1,20,8,123,2,-1,0,2,0
23333,41890,33,4,2,1,0,3230,0,0,0,21,6,81,5,-1,0,0,0
23334,3806,80,7,1,3,0,2705,0,0,2,12,1,112,2,184,3,2,1
23335,22792,43,3,1,3,0,-18,1,0,1,7,5,47,7,-1,0,0,0
23336,24099,59,10,1,3,0,1211,0,0,0,1,6,33,2,-1,0,0,0
23337,9532,30,5,2,1,0,803,0,0,1,14,5,312,1,-1,0,0,0
23338,39712,53,4,1,1,0,1445,1,0,1,16,8,194,1,-1,0,0,0
23339,9189,31,4,3,1,0,73,0,0,1,5,2,449,1,-1,0,0,1
23340,7232,29,5,1,1,0,51,1,0,1,21,11,148,1,-1,0,0,0
23341,31162,32,1,1,1,0,-32,1,0,1,6,5,31,1,-1,0,0,0
23342,17018,48,3,1,3,0,935,0,0,0,8,6,132,1,-1,0,0,0
23343,6130,33,3,1,1,1,-497,1,0,0,18,5,156,1,-1,0,0,0
23344,35966,51,3,1,3,1,-617,0,0,1,4,8,208,7,-1,0,0,0
23345,2518,43,5,3,1,1,-651,1,1,1,23,7,150,2,-1,0,0,0
23346,42001,29,4,2,2,0,2027,1,0,1,14,4,851,1,101,1,2,1
23347,20884,66,7,3,3,0,1270,0,0,1,12,10,1453,2,344,2,2,1
23348,2748,64,11,2,0,0,119,0,0,1,20,10,262,1,186,6,2,1
23349,38196,34,6,2,2,0,7,1,0,0,23,5,68,1,-1,0,0,0
23350,1568,33,6,2,2,0,714,1,0,0,29,5,140,3,-1,0,0,0
23351,40371,31,3,2,3,0,557,1,1,2,9,5,194,3,-1,0,0,0
23352,37437,46,3,1,1,0,448,1,1,1,4,7,127,1,-1,0,0,0
23353,38293,59,9,1,1,0,247,0,0,1,1,8,100,1,-1,0,0,0
23354,37363,52,6,1,3,0,428,1,1,1,12,5,60,1,-1,0,0,0
23355,1280,47,6,1,2,0,51,0,0,1,4,8,73,4,-1,0,0,0
23356,37740,50,8,1,1,0,154,0,0,0,19,6,162,1,-1,0,0,0
23357,8621,79,7,1,1,0,-311,0,0,2,23,8,256,7,-1,0,0,1
23358,30102,39,6,1,2,0,1313,0,0,1,5,2,234,1,176,1,1,1
23359,30341,28,4,1,1,0,203,1,0,0,9,5,217,1,0,0,0,0
23360,29992,47,8,1,3,1,2501,1,0,0,9,5,186,2,-1,0,0,0
23361,11089,33,6,1,2,0,1028,1,0,1,22,7,519,4,-1,0,0,1
23362,31285,34,8,1,2,0,563,1,1,1,25,7,145,2,-1,0,0,0
23363,42000,32,6,2,2,0,2350,0,0,1,20,9,87,1,86,1,3,0
23364,26644,30,6,2,2,0,4805,0,1,2,11,7,565,1,-1,0,0,1
23365,18583,40,3,1,1,0,428,1,0,0,26,5,100,2,-1,0,0,0
23366,36454,42,6,3,2,0,747,1,0,1,17,5,104,1,-1,0,0,0
23367,60,44,4,1,1,0,2273,1,0,1,14,11,129,1,175,1,1,0
23368,22056,61,1,1,1,0,16,0,0,1,12,8,361,1,89,1,0,0
23369,19328,30,6,3,3,0,168,0,0,1,14,8,79,5,-1,0,0,0
23370,2979,35,9,1,2,0,561,1,0,1,21,11,182,1,343,1,1,0
23371,3442,45,3,1,1,0,-243,1,0,1,22,11,86,1,-1,0,0,0
23372,37739,44,5,1,1,0,886,0,0,1,19,7,230,1,-1,0,0,0
23373,22470,53,1,2,1,0,581,1,0,1,20,11,130,1,186,1,0,0
23374,21285,78,10,1,3,0,-95,0,0,1,8,10,293,2,-1,0,0,1
23375,2184,64,5,1,1,0,653,0,0,1,24,7,257,1,-1,0,0,0
23376,9948,29,3,2,3,0,251,0,0,1,28,7,81,4,-1,0,0,0
23377,36310,36,3,1,3,0,833,1,0,0,8,5,175,1,-1,0,0,0
23378,21683,30,12,2,1,0,1071,0,0,1,5,8,345,1,-1,0,0,1
23379,11019,37,3,1,3,0,1576,1,0,0,29,5,571,1,-1,0,0,0
23380,34400,31,9,1,2,0,1845,1,0,1,17,11,103,1,96,6,1,0
23381,15471,34,4,1,1,0,-281,1,0,1,6,2,142,2,268,0,0,0
23382,37649,54,6,1,2,0,2204,0,0,1,21,11,217,1,-1,0,0,0
23383,29871,35,1,2,1,0,221,0,0,1,20,11,183,1,-1,0,0,0
23384,25704,55,3,1,1,0,315,1,1,0,20,5,79,6,-1,0,0,0
23385,23023,54,11,1,0,0,413,0,1,1,20,7,482,2,-1,0,0,0
23386,5811,92,7,1,3,0,523,0,0,1,28,7,167,1,-1,0,0,0
23387,5476,40,6,1,2,1,293,1,1,1,15,11,144,2,-1,0,0,0
23388,27096,43,6,1,2,0,6104,0,0,1,14,4,1028,1,-1,0,0,1
23389,9479,47,3,1,3,0,647,1,0,0,26,5,153,7,-1,0,0,0
23390,6215,35,4,3,0,0,820,1,0,0,17,5,70,16,-1,0,0,0
23391,41544,33,5,2,1,0,646,1,0,1,6,5,198,1,-1,0,0,0
23392,17866,33,4,2,3,0,6536,1,0,2,30,5,101,1,-1,0,0,0
23393,9481,41,6,3,2,0,4566,1,0,1,12,6,130,1,345,6,2,0
23394,30742,40,7,1,1,0,673,0,0,0,4,5,736,1,-1,0,0,0
23395,11639,38,6,1,2,0,3595,0,0,1,13,8,303,1,-1,0,0,1
23396,12036,51,3,3,3,0,2605,0,0,2,29,7,151,5,-1,0,0,0
23397,3592,29,3,3,3,0,659,0,0,1,28,12,74,1,0,0,0,1
23398,21405,35,6,2,2,0,606,1,0,2,30,9,453,1,-1,0,0,0
23399,3980,54,3,1,3,0,2347,1,0,0,8,5,51,1,0,0,0,0
23400,3400,34,6,2,2,0,45,1,1,0,9,5,261,5,-1,0,0,0
23401,31216,54,3,1,3,0,-343,1,0,0,4,5,211,2,-1,0,0,0
23402,5523,35,6,1,2,0,632,1,1,1,9,7,124,2,-1,0,0,0
23403,811,36,1,2,1,0,5077,1,0,0,21,5,354,2,-1,0,0,1
23404,18666,33,1,2,1,0,2403,1,0,1,14,11,305,1,-1,0,0,1
23405,24982,29,4,1,1,0,2500,0,1,1,3,6,180,2,184,7,3,0
