,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome
6816,34063,33,3,2,1,1,-207,1,0,1,20,11,181,1,-1,0,0
6817,19168,35,3,1,3,0,730,1,0,0,13,5,221,3,265,1,1
6818,39772,47,3,1,1,0,4902,0,1,0,21,5,156,2,-1,0,0
6819,9419,34,5,1,1,0,-79,1,0,0,13,5,193,1,-1,0,0
6820,14680,51,9,1,2,0,667,1,1,1,5,8,201,2,-1,0,0
6821,18794,48,3,1,3,0,184,1,0,0,28,5,386,2,-1,0,0
6822,16738,44,4,1,1,0,1641,0,0,0,13,5,142,2,0,0,0
6823,33827,76,7,1,0,0,231,0,0,1,22,12,125,1,196,3,2
6824,26035,32,9,2,1,0,5354,0,0,1,6,7,136,1,178,3,1
6825,15961,29,6,2,2,0,158,1,0,1,8,5,251,2,374,1,2
6826,16558,30,6,2,2,0,39,0,0,1,22,7,147,1,-1,0,0
6827,4946,34,3,2,3,0,193,1,0,0,21,6,172,1,-1,0,0
6828,5962,40,6,1,1,0,149,0,0,1,5,8,421,5,-1,0,0
6829,33353,27,3,2,1,0,176,0,0,1,28,12,255,1,-1,0,0
6830,13780,51,6,1,0,0,11,0,0,1,30,7,89,1,-1,0,0
6831,3247,36,6,1,2,0,280,1,0,1,8,8,110,2,-1,2,2
6832,9538,33,7,1,1,0,9279,0,0,1,5,12,375,1,-1,0,0
6833,3262,51,3,1,1,0,292,0,0,0,8,6,131,1,-1,0,0
6834,8484,24,4,2,1,0,2257,1,0,1,14,5,345,1,372,4,1
6835,40568,29,4,1,1,0,69,0,0,0,4,5,127,2,-1,0,0
6836,9509,42,1,1,1,0,-75,0,0,1,31,7,556,22,-1,0,0
6837,28240,34,11,1,1,0,1593,0,0,1,5,9,402,1,-1,0,0
6838,5861,32,3,1,3,0,448,1,1,1,4,2,354,2,-1,0,0
6839,10056,36,11,1,1,0,70,1,0,0,9,5,78,1,-1,0,0
6840,30168,41,4,2,1,0,3721,0,0,1,14,11,183,3,345,3,3
6841,41714,32,4,1,2,0,123,1,0,1,4,5,130,1,91,3,1
6842,33305,55,7,1,2,0,-205,0,0,1,30,7,524,2,-1,0,0
6843,12425,30,3,2,1,0,29,0,0,0,5,6,243,1,-1,0,0
6844,30535,25,6,3,2,0,316,1,0,1,1,2,312,1,181,1,2
6845,14424,30,3,1,1,0,1316,0,0,1,29,1,126,1,-1,0,0
6846,39324,35,12,2,0,0,154,0,0,0,7,6,111,1,0,0,0
6847,19818,33,6,2,2,1,914,1,0,1,15,7,1062,1,-1,1,3
6848,8958,35,3,1,3,0,51,1,0,0,7,5,368,3,-1,0,0
6849,21318,30,6,2,2,0,2946,0,0,1,20,11,69,1,-1,0,0
6850,4189,24,1,2,1,0,3039,1,0,1,13,1,89,2,350,1,3
6851,17976,34,3,3,3,0,752,1,0,1,22,11,1052,1,92,3,2
6852,37132,36,6,3,2,0,2,0,0,1,30,1,338,1,-1,0,0
6853,20131,43,6,1,2,0,15259,0,0,0,7,5,148,1,-1,0,0
6854,25354,60,9,1,3,0,1163,1,0,1,21,11,184,1,-1,0,0
6855,2355,49,4,1,1,0,1079,0,0,1,8,8,138,1,-1,0,0
6856,35623,65,9,1,2,0,1080,0,0,2,11,7,197,1,-1,0,0
6857,40028,59,3,2,3,0,4766,0,0,0,21,6,24,2,-1,0,0
6858,13776,51,4,1,2,0,1975,0,1,1,23,11,468,1,-1,3,0
6859,28098,38,3,1,3,0,1607,1,0,0,28,4,141,2,-1,0,0
6860,1522,32,3,1,1,0,300,1,1,1,21,11,162,2,-1,0,0
6861,27484,32,6,1,2,0,908,0,0,0,14,5,342,2,-1,0,0
6862,8885,51,4,3,1,0,49,0,1,1,17,7,472,2,-1,0,0
6863,2964,49,5,1,1,0,395,1,0,1,22,7,169,1,-1,0,0
6864,21606,40,1,1,1,0,189,1,0,0,21,11,79,1,-1,0,0
6865,22418,54,6,2,2,0,35,0,0,1,13,8,761,1,-1,0,2
6866,19613,34,4,1,1,0,2848,0,0,1,2,8,169,1,279,4,0
6867,26653,45,11,1,2,0,3093,0,0,2,21,11,119,2,75,4,3
6868,14030,21,1,1,1,0,935,1,0,1,13,5,216,1,-1,0,0
6869,15766,36,8,1,0,0,3546,0,0,1,4,5,113,8,177,2,2
6870,32780,34,4,1,1,0,2104,1,0,1,30,4,198,1,176,7,3
6871,3137,33,6,2,2,0,537,1,0,0,12,5,179,1,349,3,1
6872,5017,60,7,1,3,0,2301,0,0,1,15,8,169,2,103,4,1
6873,10277,51,3,1,3,0,-155,1,0,1,7,2,0,7,-1,0,0
6874,16833,38,5,2,1,0,1151,1,0,1,10,5,166,1,360,1,2
6875,601,33,6,2,2,0,-53,0,0,1,5,8,589,1,-1,0,0
6876,13644,43,4,1,2,0,61,0,0,2,6,8,173,2,-1,0,0
6877,20498,49,4,1,1,0,704,1,0,2,20,5,406,1,0,0,0
6878,28242,35,4,1,1,0,31,0,0,1,27,8,1209,2,-1,0,0
6879,29939,34,5,1,1,0,725,1,0,0,20,6,151,2,-1,0,0
6880,30689,35,5,1,1,1,1307,0,0,0,13,5,282,2,-1,0,0
6881,4669,44,3,1,1,0,1562,1,0,0,14,5,162,2,-1,0,0
6882,31078,49,4,1,1,0,716,1,0,2,12,11,89,10,330,3,3
6883,1703,68,11,1,1,0,-123,0,0,1,26,10,869,1,-1,0,0
6884,14951,31,6,2,2,0,2732,0,0,1,11,3,164,1,-1,0,0
6885,42021,25,5,2,2,0,3030,1,0,1,15,5,183,3,181,1,1
6886,14487,33,4,2,1,0,638,0,0,2,21,11,278,5,0,0,0
6887,16458,31,12,2,1,0,394,0,0,0,8,5,218,1,-1,0,0
6888,36156,52,10,3,3,0,191,0,0,0,12,7,123,1,-1,0,0
6889,11512,52,3,1,3,0,-87,0,0,1,3,2,101,1,-1,0,0
6890,13217,44,11,3,0,1,-69,1,0,1,12,7,155,7,-1,0,0
6891,1803,29,3,1,1,0,-32,1,1,0,4,5,236,2,-1,0,0
6892,32129,41,5,1,1,0,3882,0,1,1,4,7,161,1,-1,0,0
6893,5844,40,5,1,1,0,3106,0,0,1,8,7,82,10,285,4,1
6894,9510,44,6,1,2,0,3075,1,0,0,16,5,157,1,-1,0,0
6895,33335,40,3,1,3,0,38,1,0,1,22,4,366,1,-1,0,0
6896,32705,28,1,3,1,0,529,1,0,1,12,5,407,1,364,5,1
6897,29199,35,6,2,1,1,-593,1,0,1,5,2,77,7,-1,0,0
6898,13079,35,11,3,1,0,1667,1,0,1,5,5,241,1,-1,0,0
6899,29620,30,8,1,2,0,3,0,0,1,8,8,114,2,-1,0,0
6900,22272,42,11,1,1,0,-23,0,0,0,2,6,103,2,-1,0,0
6901,8638,31,9,2,2,0,4324,1,0,1,20,11,229,4,0,0,0
6902,39051,31,4,1,1,0,2574,1,0,0,15,6,573,2,-1,0,0
6903,28353,46,3,1,2,0,667,0,0,0,7,6,721,2,-1,0,0
6904,7826,60,3,1,3,0,1741,1,0,1,5,7,204,1,-1,0,0
6905,23991,31,4,2,2,0,17,0,0,1,10,8,16,1,-1,0,0
6906,20808,58,10,1,3,0,-33,0,0,1,11,8,75,1,-1,0,0
6907,11050,38,6,1,2,0,5061,0,0,1,15,8,841,1,-1,0,0
6908,7201,55,9,1,1,0,464,0,0,1,21,7,174,1,-1,0,0
6909,42441,47,3,1,1,1,-113,1,0,1,28,5,150,1,-1,0,0
6910,24283,29,3,1,3,0,1337,1,0,1,14,7,188,7,348,1,1
6911,25332,34,4,1,1,0,79,1,1,0,12,5,178,1,189,1,3
6912,39267,29,11,1,1,0,128,0,0,1,3,2,369,1,-1,0,0
6913,10322,35,12,2,2,0,443,0,0,1,5,2,84,1,273,6,1
6914,21118,54,7,3,3,0,698,0,0,1,20,7,137,4,-1,0,0
6915,12958,31,11,2,2,1,307,0,0,1,13,11,240,1,-1,0,0
6916,15054,28,3,2,1,0,61,1,0,1,7,5,188,2,0,0,0
6917,18016,32,3,1,1,0,83,1,0,0,15,5,130,2,-1,0,0
6918,26102,28,12,2,1,0,4392,0,0,1,21,7,313,2,-1,0,0
6919,12966,28,4,1,1,0,1760,0,0,1,8,10,173,1,193,1,1
6920,29579,43,9,1,2,0,1135,1,0,0,14,5,267,2,-1,0,0
6921,23698,29,6,2,1,0,43,0,0,1,19,11,557,1,-1,0,0
6922,9200,49,4,1,2,0,1466,0,1,1,20,7,776,1,-1,0,0
6923,38144,35,4,1,1,0,309,1,0,0,6,5,80,1,-1,0,0
6924,37660,71,7,1,2,0,1624,0,0,1,22,12,232,1,99,3,2
6925,18284,38,3,2,1,0,2877,1,1,0,13,6,224,2,-1,0,0
6926,26889,32,4,1,2,0,2717,0,0,1,12,8,99,2,-1,0,0
6927,12115,38,4,2,1,0,-30,0,0,1,4,8,121,7,-1,0,0
6928,25019,30,4,1,1,0,1493,1,0,1,14,5,141,1,341,1,3
6929,24311,41,3,1,3,0,2357,0,0,2,30,7,242,2,-1,0,0
6930,31494,31,11,1,1,0,817,0,0,1,7,2,147,1,0,0,0
6931,23254,29,6,2,2,0,909,1,0,1,14,5,223,3,349,3,2
6932,36943,80,7,2,0,0,377,0,0,1,9,12,304,1,-1,0,0
6933,30812,35,3,1,3,0,282,1,1,1,7,5,169,1,-1,0,0
6934,17735,33,3,2,3,0,-64,1,0,0,12,5,621,2,-1,0,0
6935,28773,28,5,1,1,0,2244,0,0,1,22,7,584,1,189,1,2
6936,24691,25,4,2,1,0,1732,1,0,0,31,5,289,1,-1,0,0
6937,3080,32,3,3,3,1,-53,0,0,1,27,7,156,1,-1,0,0
6938,11352,57,4,1,1,0,4586,0,0,2,6,8,122,4,-1,0,0
6939,3032,44,6,2,2,0,1112,1,0,0,24,5,1254,2,-1,0,0
6940,25418,42,3,1,1,0,145,1,1,2,7,7,112,1,-1,0,0
6941,23489,34,11,2,1,0,558,1,0,1,13,9,150,1,-1,0,0
6942,11302,34,6,1,2,0,131,0,0,1,21,8,170,1,-1,0,0
6943,35249,30,6,1,2,0,1795,1,0,1,5,2,193,1,299,1,3
6944,1838,48,5,1,3,0,2147,0,0,2,5,9,157,1,70,2,3
6945,25683,36,11,2,1,0,521,0,0,1,29,9,1875,1,-1,0,0
6946,24157,27,6,2,2,0,2191,0,0,1,22,4,221,1,94,1,2
6947,34223,31,3,2,0,0,1074,1,0,1,12,12,183,1,297,1,1
6948,11420,33,4,1,0,0,942,1,0,0,5,5,165,1,-1,0,0
6949,40348,43,3,1,3,0,75,1,0,0,3,6,147,10,-1,0,0
6950,13551,33,3,1,3,0,200,1,1,1,21,11,184,1,187,1,1
6951,10157,48,3,1,3,0,756,1,0,1,14,5,97,1,342,3,1
6952,24333,29,1,1,0,0,356,0,0,1,26,1,646,1,173,1,2
6953,32493,55,4,3,2,0,7386,0,0,1,22,12,243,7,283,3,2
6954,8241,72,10,1,3,0,65,0,0,1,28,7,231,4,-1,0,0
6955,22333,31,11,2,2,0,883,0,0,1,5,8,359,1,-1,0,0
6956,25025,31,4,1,1,0,1703,0,0,1,1,4,135,1,-1,0,1
6957,22945,37,5,1,1,0,-46,1,0,0,5,6,108,2,-1,0,0
6958,17766,24,3,1,3,0,340,1,1,0,13,5,185,3,-1,0,0
6959,9520,73,7,1,3,0,15729,0,0,1,3,8,371,4,-1,0,0
6960,32860,29,6,3,2,0,3555,1,0,1,28,1,115,7,358,1,1
6961,31708,39,3,1,3,0,179,1,0,0,9,5,73,1,0,0,0
6962,18893,43,8,1,0,1,146,1,1,1,13,7,75,1,-1,0,0
6963,10924,43,10,1,3,1,613,1,0,1,26,7,91,16,-1,0,0
6964,36514,30,3,2,0,0,247,0,0,2,29,12,575,1,-1,0,0
6965,37588,51,10,3,0,0,1232,0,0,2,2,8,125,2,-1,0,0
6966,25555,41,3,1,3,0,-75,1,1,1,3,7,112,5,-1,0,0
6967,929,27,3,2,1,0,-996,0,0,1,6,5,667,2,-1,0,0
6968,24593,36,6,2,2,0,114,1,0,1,31,5,54,2,-1,0,0
6969,3564,33,6,2,2,0,-2,0,0,1,9,5,279,1,101,1,1
6970,16976,32,6,2,2,0,938,0,0,1,9,7,190,1,-1,0,0
6971,3217,46,3,1,1,0,1357,1,1,1,18,11,161,7,-1,0,0
6972,39867,50,9,3,0,0,2564,1,0,0,29,5,157,1,-1,0,0
6973,26558,53,1,1,1,0,1050,1,0,0,4,5,140,1,-1,0,0
6974,28570,45,3,1,1,0,624,1,0,2,11,7,192,1,-1,0,0
6975,15664,29,3,1,1,0,313,1,1,1,16,5,131,2,-1,12,1
6976,10326,71,4,1,0,0,8442,0,0,2,26,10,269,1,94,3,2
6977,91,37,3,1,1,0,2414,0,0,1,3,6,114,1,-1,0,0
6978,9858,55,4,2,1,0,645,0,0,1,19,6,251,1,341,4,2
6979,2297,45,3,1,1,0,833,1,0,0,13,5,57,3,-1,0,0
6980,26913,42,6,2,2,0,2045,1,0,1,15,12,1212,4,189,6,2
6981,21510,77,7,1,0,0,1331,0,0,2,21,9,166,4,-1,0,0
6982,17083,35,3,2,1,0,16,1,0,1,6,2,127,7,272,5,1
6983,14488,50,4,1,2,0,667,0,0,1,23,8,115,1,-1,0,0
6984,941,36,5,1,1,0,3004,0,0,0,6,6,152,2,-1,0,0
6985,8773,29,3,2,3,0,-4,0,0,1,21,7,99,1,-1,0,0
6986,18038,34,4,1,1,0,643,1,0,0,6,5,80,2,-1,0,0
6987,27783,31,11,2,1,0,785,0,0,0,16,5,218,1,-1,0,0
6988,4828,29,12,2,2,0,5672,0,0,1,30,8,103,1,-1,0,0
6989,30376,52,10,1,1,0,1184,0,0,1,4,8,147,1,93,10,2
6990,25410,32,3,1,3,0,-334,1,0,1,9,5,190,2,-1,0,0
6991,5631,40,8,3,3,0,2158,1,1,0,20,5,724,5,-1,0,0
6992,21231,30,6,1,2,0,17,0,0,1,20,11,290,1,191,1,1
6993,29868,33,8,1,2,0,106,1,1,1,20,11,12,5,-1,0,0
6994,2837,25,12,2,2,0,1639,0,0,2,5,2,22,10,185,3,3
6995,8820,33,3,1,1,0,1227,0,0,1,12,6,120,1,97,7,2
6996,12808,32,6,1,2,0,237,1,1,1,7,7,360,1,-1,0,0
6997,20363,36,3,1,1,0,830,1,0,1,14,5,839,2,346,5,1
6998,6566,38,6,2,2,0,7493,0,0,1,9,8,393,1,-1,0,0
6999,17755,50,3,1,1,0,681,1,0,2,16,5,146,4,-1,0,0
7000,20015,29,5,1,1,0,945,1,0,2,14,5,170,1,349,7,1
7001,1932,29,3,1,1,0,256,1,0,0,17,5,157,2,-1,0,0
7002,33766,51,4,1,1,0,1401,0,1,1,17,4,209,1,175,1,2
7003,33654,26,4,2,2,1,404,1,0,1,7,2,458,2,191,3,1
7004,17581,55,3,1,2,1,4121,1,0,1,20,11,727,1,-1,0,0
7005,28036,56,5,1,1,0,2221,1,1,1,20,11,134,1,-1,0,0
7006,7676,42,3,2,3,0,3333,1,0,0,4,5,176,15,-1,0,0
7007,27902,36,6,2,2,0,587,0,0,0,2,6,335,1,-1,0,0
7008,9585,50,6,1,2,0,1544,1,0,1,19,4,560,1,-1,1,0
7009,37512,34,12,2,2,1,-192,1,0,0,21,5,136,1,-1,0,0
7010,23127,34,11,2,2,0,2840,1,0,1,16,4,173,1,277,1,1
7011,40752,53,6,1,2,0,1825,1,0,1,12,4,515,1,177,0,2
7012,6795,23,3,2,3,0,2173,1,0,1,19,6,144,1,338,11,3
7013,39159,55,6,1,2,0,-13,0,0,1,6,5,116,2,-1,0,0
7014,6689,37,11,2,2,0,29,1,0,1,15,5,581,3,-1,0,0
7015,5480,22,12,2,1,0,657,0,0,1,24,8,109,5,-1,0,0
7016,22007,32,3,1,1,1,-91,1,0,1,22,5,216,4,-1,0,0
7017,35610,37,11,1,1,0,519,0,0,1,29,7,283,1,-1,0,0
7018,12244,33,11,1,1,0,4149,0,0,0,21,5,77,3,-1,0,0
7019,29581,31,6,1,2,0,181,0,0,1,19,11,275,1,190,3,2
7020,25037,29,6,3,2,1,262,1,0,0,13,5,124,1,-1,0,0
7021,12280,31,3,2,1,0,141,0,0,1,30,7,107,1,-1,0,0
7022,41735,34,4,3,1,1,2287,1,0,0,11,5,300,1,-1,0,0
7023,13715,36,3,3,3,1,-279,1,0,0,13,5,123,10,-1,0,0
7024,42326,33,6,2,2,0,2953,1,0,0,5,5,81,2,-1,0,0
7025,38034,44,3,1,3,0,159,1,0,2,30,7,130,15,-1,0,0
7026,41113,26,4,2,1,0,3474,1,0,1,14,4,194,2,353,1,3
7027,28373,24,6,2,2,0,1412,0,0,1,4,9,296,1,172,3,2
7028,28962,38,4,2,1,0,24,0,0,0,6,6,177,1,-1,0,0
7029,32050,49,6,1,3,0,767,1,1,1,30,7,70,1,-1,0,0
7030,1165,29,6,1,2,0,583,0,0,1,6,3,77,2,-1,0,0
7031,31670,48,6,2,2,0,4052,1,1,0,9,7,415,3,-1,0,0
7032,15884,77,6,1,2,0,1481,0,0,1,19,8,893,4,-1,0,0
7033,7107,42,6,3,2,0,165,0,0,1,10,4,99,1,-1,0,0
7034,2164,38,6,3,2,0,2225,1,0,1,20,11,69,1,-1,0,0
7035,30291,49,3,1,1,0,1846,0,0,2,26,1,149,1,171,1,3
7036,1976,30,5,1,1,0,27,1,0,1,13,7,188,1,-1,0,0
7037,13173,57,6,2,2,1,-113,0,0,1,27,7,306,1,-1,0,0
7038,17419,54,9,1,1,0,76,0,0,1,5,8,164,1,-1,0,0
7039,35687,32,1,2,1,0,3,1,0,0,13,5,151,3,-1,0,0
7040,13230,48,3,3,3,0,588,1,0,0,29,5,214,15,-1,0,0
7041,40143,30,5,1,1,0,233,0,0,1,6,5,440,1,-1,0,0
7042,40004,55,8,1,2,0,122,1,0,1,5,5,135,1,-1,0,0
7043,11768,42,5,1,1,0,1430,0,0,2,5,8,110,2,-1,0,0
7044,30985,34,3,1,3,0,1964,1,0,1,20,4,312,3,340,1,1
7045,405,29,3,3,1,0,2084,1,0,1,13,4,135,1,336,3,3
7046,973,28,6,1,2,0,2253,0,0,1,27,12,100,1,0,0,2
7047,16743,26,4,2,1,0,620,0,0,1,6,2,106,1,-1,0,0
7048,15004,48,11,2,1,0,4333,1,0,2,4,5,431,2,-1,0,0
7049,34230,30,9,2,2,0,1939,1,0,1,5,2,114,1,249,1,3
7050,32340,42,6,1,2,0,2210,0,0,0,21,6,301,1,-1,0,0
7051,2600,37,10,1,3,0,673,1,0,0,2,6,242,25,-1,0,0
7052,34078,43,3,1,3,0,1809,1,0,1,12,2,237,8,347,1,1
7053,1454,44,9,1,2,0,279,1,1,0,21,5,246,2,-1,0,0
7054,28319,39,11,1,1,0,1678,1,0,1,2,5,203,2,-1,0,0
7055,1822,59,6,3,2,0,-63,0,0,1,4,8,199,1,-1,0,0
7056,19136,42,2,1,1,0,459,0,0,1,5,2,92,1,-1,0,0
7057,11074,31,12,2,1,0,24,1,0,1,12,5,341,1,344,1,2
7058,15858,31,5,2,1,0,1830,0,0,1,6,5,180,7,276,4,3
7059,13887,38,5,1,1,0,134,0,0,1,20,5,658,2,-1,0,0
7060,2722,35,11,2,1,1,2,1,0,1,4,2,175,1,-1,0,0
7061,5572,32,3,2,1,0,132,1,0,0,30,5,207,1,-1,0,0
7062,20435,41,3,1,1,0,2765,1,0,0,20,5,162,1,180,0,1
7063,25838,49,6,1,2,0,101,1,0,1,21,11,105,1,184,4,3
7064,1538,43,9,1,1,0,99,0,0,0,2,2,173,7,-1,0,0
7065,13383,76,7,2,1,0,5627,0,0,2,2,12,596,2,0,0,0
7066,41022,29,4,1,1,0,350,0,0,1,5,8,105,1,-1,0,0
7067,4523,32,1,1,1,0,4478,1,0,0,16,5,267,2,-1,0,0
7068,2136,33,6,1,2,1,3919,1,0,1,20,8,115,7,-1,0,0
7069,34101,33,3,1,3,0,35,1,0,1,20,8,155,7,-1,0,0
7070,35819,54,3,1,3,0,122,0,0,0,22,8,360,2,-1,0,0
7071,14928,37,3,1,1,0,1889,1,0,0,3,6,240,2,-1,0,0
7072,28371,29,11,2,2,0,-1,0,0,0,6,5,240,1,-1,0,0
7073,4138,45,6,3,0,0,1282,0,0,1,31,7,43,1,-1,0,0
7074,16652,48,9,2,0,0,2717,0,0,1,27,10,1905,1,102,1,2
7075,7148,31,12,2,2,0,1797,0,0,1,13,8,132,1,94,1,3
7076,36898,32,3,2,1,0,623,1,0,1,30,7,78,5,-1,0,0
7077,8634,25,4,2,3,0,-36,0,0,1,2,2,73,1,-1,0,0
7078,20629,39,6,1,2,0,1509,0,0,0,3,6,103,1,-1,0,0
7079,35809,51,1,1,1,0,497,1,1,1,12,7,126,1,-1,0,0
7080,26820,51,3,1,3,0,-31,1,0,0,19,8,350,2,-1,0,0
7081,37423,35,3,1,1,0,1771,1,0,1,16,2,190,2,264,4,1
7082,5055,42,3,1,3,0,340,1,0,1,21,8,91,2,-1,0,0
7083,15469,35,3,2,2,0,3,0,0,1,1,2,169,1,-1,0,0
7084,10156,38,4,2,2,0,177,0,0,1,5,8,378,2,96,3,2
7085,274,26,4,2,1,0,1633,0,0,1,22,1,51,1,186,1,1
7086,39181,31,6,2,2,1,1250,0,0,1,4,7,98,1,-1,0,0
7087,32985,40,6,1,2,1,28,0,0,0,5,6,113,7,-1,0,0
7088,9233,30,4,2,1,0,1545,0,0,1,8,5,180,1,99,1,1
7089,7613,55,3,1,3,1,-124,0,0,1,8,7,51,5,-1,0,0
7090,932,48,8,1,3,0,831,0,0,1,15,6,1024,2,-1,0,0
7091,41297,36,4,2,1,0,759,1,0,2,18,11,163,9,-1,6,1
7092,3866,25,4,3,2,0,79,1,1,0,29,5,34,1,-1,0,0
7093,4152,33,8,1,2,1,580,1,1,1,13,5,463,1,-1,0,0
7094,12394,36,3,1,1,0,444,1,0,1,13,5,233,1,356,1,0
7095,21554,32,6,3,2,0,3708,0,0,1,13,5,172,1,363,3,1
7096,19849,29,4,2,2,0,61,0,0,1,5,8,184,1,107,1,1
7097,31990,42,3,1,3,0,-308,1,0,2,22,5,158,4,-1,0,0
7098,28147,44,3,1,0,0,214,1,0,2,16,5,152,7,-1,0,0
7099,30215,52,6,3,2,0,779,1,1,1,9,7,194,2,-1,0,0
7100,33517,32,6,2,2,0,2317,1,0,0,18,6,129,10,0,0,0
7101,17561,46,3,2,3,0,1122,1,0,1,28,1,73,7,266,10,3
7102,23555,37,3,1,1,0,1844,1,1,0,3,5,155,4,-1,0,0
7103,32790,51,3,1,3,0,90,1,0,2,29,5,72,2,-1,0,0
7104,40388,31,3,1,1,0,649,1,0,0,26,5,101,2,-1,0,0
7105,11924,29,5,2,1,0,711,0,0,1,29,1,173,1,-1,0,0
7106,12639,30,3,2,0,0,2914,0,0,0,29,1,78,1,-1,0,0
7107,23838,43,3,1,3,0,101,0,0,1,31,7,176,2,-1,0,0
7108,26748,53,10,1,3,0,-199,0,0,2,4,6,84,2,-1,0,0
7109,30018,30,3,2,1,0,564,1,1,0,20,5,292,1,-1,0,0
7110,29935,32,3,1,3,0,228,1,1,0,13,5,139,5,-1,0,0
7111,23904,28,1,2,3,0,4981,0,0,1,14,6,1303,2,359,1,2
7112,32425,31,5,2,0,0,-191,1,0,0,5,5,85,1,-1,0,0
7113,40148,31,3,2,1,0,142,1,0,1,18,6,221,1,-1,0,0
7114,12956,33,11,2,1,0,-13,1,0,1,1,2,121,1,292,1,1
7115,15941,69,3,1,3,0,2105,0,0,2,20,12,218,1,191,10,2
7116,17468,30,5,1,1,1,-169,1,1,1,20,7,173,2,-1,0,0
7117,32196,36,3,1,3,0,333,1,1,0,4,5,105,1,-1,0,0
7118,30595,34,6,1,1,0,1519,1,0,0,14,5,171,3,-1,0,0
7119,29943,41,3,3,3,1,77,0,0,1,14,7,149,1,-1,0,0
7120,318,53,1,1,1,0,800,0,0,1,5,12,153,1,302,1,2
7121,26373,52,9,1,1,0,18,0,0,1,17,8,125,1,-1,0,0
7122,40183,34,11,2,1,0,23,0,0,1,18,2,58,1,0,0,0
7123,9364,41,6,3,2,1,-585,1,1,0,12,5,328,1,-1,0,0
7124,41965,42,3,2,3,0,-60,0,0,0,23,5,89,5,-1,0,0
7125,17285,52,3,1,1,0,-16,0,0,1,6,2,410,1,-1,0,0
7126,7564,32,3,1,1,0,-166,0,0,1,8,8,270,2,-1,0,0
7127,39798,32,6,2,2,0,4966,1,1,0,29,7,465,2,-1,0,0
7128,9773,56,3,3,3,0,831,0,0,2,30,7,64,1,-1,0,0
7129,26150,35,3,1,2,0,154,0,0,1,29,1,43,1,-1,0,0
7130,21029,76,7,1,3,0,15158,0,0,2,19,9,137,1,-1,0,0
7131,35411,47,3,1,1,0,78,1,0,0,21,5,139,4,0,0,0
7132,20689,52,10,1,3,0,646,0,0,1,21,7,139,7,-1,0,0
7133,27158,33,3,2,1,0,2706,1,0,1,21,7,212,2,188,3,1
7134,4607,50,6,1,2,0,-201,0,0,1,4,5,679,1,93,3,2
7135,28694,39,10,3,3,0,14,1,0,1,17,12,60,2,191,4,2
7136,38824,48,11,1,1,0,112,1,0,2,3,9,198,5,-1,0,0
7137,9788,30,4,1,3,0,-41,0,0,1,28,8,120,5,-1,0,0
7138,4151,52,4,2,2,1,-55,0,0,1,3,8,297,2,0,0,0
7139,18784,56,7,1,1,1,-281,1,0,1,7,8,143,1,-1,0,0
7140,13927,29,4,1,1,0,99,0,1,1,24,11,170,2,0,0,0
7141,32266,38,3,1,1,0,23,1,0,0,8,5,150,1,-1,0,0
7142,7442,46,11,2,1,0,111,0,0,1,7,7,166,1,-1,0,0
7143,41520,34,4,2,1,0,748,1,0,2,19,11,171,2,-1,0,0
7144,7477,39,6,2,2,0,67,1,1,1,11,5,160,3,347,1,3
7145,26285,36,5,1,1,0,13,0,0,1,16,7,163,1,-1,0,0
7146,23941,35,4,2,2,0,1292,1,0,1,19,11,78,1,182,1,3
7147,10397,31,5,1,1,0,38,0,0,1,21,11,299,2,-1,0,0
7148,26438,47,1,1,1,0,628,0,0,1,8,7,353,4,-1,0,0
7149,11415,41,5,1,3,0,331,0,0,0,4,6,124,2,-1,0,0
7150,19039,53,3,3,0,1,-95,1,0,0,8,5,158,1,0,0,0
7151,6142,23,5,1,1,0,1638,1,0,1,14,5,360,3,-1,0,0
7152,25788,44,3,1,1,0,6174,1,0,0,20,5,94,2,-1,0,0
7153,17597,40,3,1,1,0,989,1,0,0,11,5,103,2,-1,0,0
7154,480,50,6,1,0,1,267,1,0,1,31,7,124,1,-1,0,0
7155,9389,32,6,2,2,0,-22,1,0,1,8,11,89,1,-1,0,0
7156,39492,28,4,2,1,0,1093,0,0,1,14,1,243,1,183,2,1
7157,20511,38,6,3,2,0,458,1,0,1,6,2,76,2,-1,0,0
7158,33928,32,3,1,1,0,-1181,1,0,1,26,7,44,7,-1,0,0
7159,42357,74,7,3,2,0,488,0,0,1,20,6,814,2,178,3,2
7160,28606,33,3,1,3,0,152,1,0,1,18,11,214,1,-1,0,0
7161,27340,32,5,1,1,0,795,1,0,1,14,5,258,1,-1,0,0
7162,7889,45,8,1,2,1,-102,1,1,1,18,5,900,7,-1,0,0
7163,22052,66,7,1,3,0,1370,0,1,1,21,7,114,1,-1,0,0
7164,4635,38,4,3,3,0,1844,1,0,1,1,9,217,1,340,1,2
7165,1330,39,1,2,1,0,2840,1,0,1,15,7,159,1,162,3,1
7166,21658,34,3,1,3,0,-209,1,1,0,17,5,478,2,-1,0,0
7167,3825,46,3,1,3,0,676,0,0,0,31,5,248,1,-1,0,0
7168,23703,41,3,3,3,0,-34,1,0,0,7,5,116,7,-1,0,0
7169,26333,39,3,1,1,0,31,1,0,1,21,11,128,1,-1,0,0
7170,40595,58,7,3,1,0,1828,0,0,1,7,12,208,1,-1,0,0
