id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,subscribe
899,48,management,married,tertiary,no,103,no,no,telephone,5,aug,161,2,-1,0,,no
4211,54,management,married,primary,no,1755,yes,no,,5,may,100,7,0,0,,no
12237,40,blue-collar,single,secondary,no,2704,yes,no,cellular,12,may,165,1,178,1,failure,no
7083,52,technician,married,secondary,yes,-186,no,no,cellular,8,jul,214,1,-1,0,,no
28579,26,student,single,tertiary,no,1872,yes,no,cellular,6,may,290,1,350,1,failure,no
22064,40,services,married,secondary,yes,-76,no,no,cellular,20,nov,150,2,-1,0,,no
16621,59,admin.,divorced,secondary,no,4077,no,no,cellular,18,dec,183,1,192,3,success,yes
25586,39,technician,married,secondary,no,1174,no,yes,telephone,20,jul,75,11,-1,0,,no
21523,32,admin.,married,secondary,no,376,yes,yes,,19,may,160,2,-1,0,,no
37576,29,entrepreneur,single,tertiary,yes,-597,yes,no,,21,may,419,1,-1,0,,no
12306,35,management,single,tertiary,no,699,no,no,cellular,4,feb,214,2,-1,0,,no
32710,29,unemployed,single,secondary,no,1770,no,no,telephone,5,may,175,7,0,0,,no
26865,58,retired,married,primary,no,70,no,no,cellular,5,feb,232,1,-1,0,,yes
11443,38,blue-collar,married,primary,no,1638,yes,no,,3,jun,56,1,-1,0,,no
17497,36,blue-collar,married,primary,no,942,yes,no,,3,feb,47,7,-1,0,,no
25063,31,management,single,tertiary,no,4648,no,no,cellular,5,aug,724,2,-1,0,,yes
41681,46,blue-collar,married,,no,135,yes,no,cellular,30,jul,168,3,-1,0,,yes
25385,49,technician,married,,yes,-878,no,yes,,8,may,132,1,-1,0,,no
35088,37,unemployed,married,secondary,no,1250,yes,no,cellular,20,jul,184,1,-1,0,,no
19743,53,blue-collar,married,primary,no,756,yes,no,,14,may,183,2,-1,0,,no
16695,77,blue-collar,married,primary,no,-26,no,no,cellular,22,jul,555,1,-1,0,,yes
22704,29,technician,single,secondary,no,270,yes,yes,,5,may,577,6,-1,0,,no
32907,29,blue-collar,married,secondary,no,1807,no,no,cellular,9,jul,163,1,184,0,,no
29269,31,management,single,tertiary,no,61,no,no,cellular,23,nov,183,1,0,0,,yes
34541,30,self-employed,single,tertiary,no,171,no,no,cellular,4,jun,261,1,-1,0,,yes
6254,29,blue-collar,single,primary,no,461,yes,no,cellular,20,nov,202,1,183,1,failure,no
11674,54,retired,married,primary,no,91,no,no,cellular,8,aug,55,1,-1,0,,no
24207,55,management,divorced,tertiary,no,514,yes,no,cellular,15,nov,168,2,346,1,failure,no
38611,38,self-employed,single,tertiary,no,338,no,no,cellular,9,jul,264,4,-1,0,,yes
19000,34,services,married,secondary,no,724,yes,yes,cellular,6,may,218,1,-1,0,,no
925,35,management,single,tertiary,no,3735,yes,no,,8,jun,208,2,0,0,,no
21954,30,management,single,secondary,no,285,yes,no,cellular,3,mar,126,1,92,3,other,yes
11253,51,technician,married,secondary,no,68,yes,no,,3,jun,147,1,-1,0,,no
3486,33,management,married,tertiary,no,415,yes,yes,,8,may,73,1,-1,0,,no
24735,29,services,single,secondary,no,1249,no,no,cellular,7,may,155,1,96,1,success,no
25335,53,retired,divorced,secondary,no,2930,yes,no,cellular,12,may,255,1,-1,1,success,yes
12931,34,management,single,tertiary,no,4858,no,no,cellular,6,sep,671,4,-1,0,,yes
18811,30,housemaid,married,secondary,no,376,yes,no,,14,jun,197,2,0,0,,no
3697,32,management,single,tertiary,no,1870,no,no,cellular,24,jul,782,2,-1,0,,yes
19125,73,retired,married,primary,no,95,no,no,cellular,14,jun,705,3,-1,0,success,yes
37143,80,unemployed,married,primary,no,1355,no,no,telephone,7,feb,133,1,-1,0,,no
37104,30,student,single,tertiary,no,2481,no,no,,20,jun,641,1,0,0,,yes
16451,43,technician,divorced,secondary,no,420,yes,no,cellular,8,jul,132,1,-1,0,,no
18508,44,admin.,single,tertiary,no,5175,no,no,cellular,5,apr,562,2,271,1,other,yes
40017,34,blue-collar,divorced,secondary,yes,-512,yes,no,,22,may,102,2,-1,0,,no
29388,30,self-employed,single,tertiary,no,3001,yes,no,cellular,13,may,224,2,360,11,other,yes
35250,31,management,single,tertiary,no,4150,no,no,cellular,16,may,378,1,-1,0,,no
38027,35,admin.,married,secondary,no,5371,no,no,,14,may,165,2,-1,0,,no
18846,58,management,married,tertiary,no,5712,no,no,cellular,14,may,333,2,-1,0,,no
36848,56,blue-collar,married,primary,no,-24,no,no,cellular,30,jul,236,15,-1,0,,no
39750,33,technician,single,secondary,no,70,no,no,cellular,2,feb,107,7,-1,0,,no
5395,28,management,single,tertiary,no,4282,no,no,cellular,15,oct,183,1,93,2,other,yes
32984,53,blue-collar,married,secondary,no,1545,no,yes,cellular,21,jul,143,2,-1,0,,no
1997,50,blue-collar,divorced,primary,no,89,no,no,cellular,29,jul,86,1,-1,0,,no
14136,57,management,married,tertiary,no,3113,no,no,cellular,14,jul,1074,1,-1,0,,yes
38465,41,management,married,tertiary,no,770,yes,no,cellular,18,jul,192,2,345,1,other,yes
8422,39,blue-collar,married,primary,no,4494,yes,no,cellular,20,nov,255,1,137,1,other,yes
33360,33,blue-collar,single,secondary,no,2230,yes,no,,18,may,228,2,-1,0,,yes
4359,44,management,married,primary,no,110,no,no,cellular,14,aug,149,1,190,1,failure,no
8596,54,management,divorced,secondary,no,37,no,no,cellular,11,may,198,2,-1,0,,no
39685,45,entrepreneur,married,,no,-108,no,no,cellular,22,aug,157,2,-1,0,,no
17858,56,retired,married,primary,no,18,no,no,telephone,13,jul,161,7,-1,0,,no
29809,49,technician,married,,no,319,no,no,cellular,5,aug,279,2,-1,0,,no
1217,28,student,single,secondary,no,2681,yes,no,cellular,12,may,288,1,342,3,other,yes
1870,55,blue-collar,married,secondary,no,180,no,no,cellular,24,jul,118,1,-1,0,,yes
1067,48,blue-collar,married,secondary,no,-361,yes,no,,20,may,138,2,-1,0,,no
33922,32,blue-collar,single,primary,no,82,no,no,cellular,15,aug,206,1,-1,0,,yes
33189,29,blue-collar,single,tertiary,no,1454,yes,no,cellular,29,apr,197,1,332,1,other,no
36757,27,technician,divorced,tertiary,no,1610,yes,no,cellular,5,nov,157,1,84,2,other,no
40328,31,management,single,tertiary,no,232,no,no,cellular,21,nov,159,1,-1,0,,no
3316,45,technician,married,tertiary,no,47,no,no,cellular,12,aug,179,4,-1,0,,yes
33301,81,retired,married,,no,597,no,no,telephone,24,sep,130,1,-1,0,,no
17950,34,management,single,tertiary,no,3480,yes,no,cellular,11,may,737,1,-1,0,,yes
6933,32,services,single,primary,no,2188,yes,no,cellular,22,nov,966,1,199,1,success,yes
20345,31,technician,married,tertiary,no,3131,yes,no,cellular,6,nov,189,1,99,1,other,no
20819,53,retired,married,primary,no,185,no,no,,12,dec,66,1,0,0,,yes
35950,53,blue-collar,married,primary,yes,-328,yes,no,,11,may,78,1,-1,0,,no
3617,29,blue-collar,married,primary,no,409,yes,yes,cellular,18,aug,202,2,-1,0,,no
20308,33,technician,married,secondary,yes,-139,yes,no,,13,jun,865,1,-1,0,,no
29879,45,admin.,married,secondary,no,111,no,no,cellular,17,jul,252,1,-1,0,,no
3256,39,admin.,married,secondary,no,-107,yes,no,cellular,9,jul,490,2,0,0,,no
8553,24,student,single,secondary,no,624,no,no,cellular,6,dec,453,1,99,3,success,yes
30661,26,technician,single,secondary,no,1991,yes,no,telephone,5,may,1602,2,172,3,failure,yes
30658,30,admin.,single,tertiary,no,50,no,no,cellular,30,jul,74,1,-1,0,,yes
5180,34,management,married,tertiary,no,-870,yes,no,,16,may,271,2,-1,0,,yes
35257,24,management,married,secondary,no,3421,yes,no,cellular,19,nov,190,3,184,1,other,yes
4856,44,management,married,tertiary,no,2703,no,no,cellular,8,nov,185,1,-1,0,,no
8579,32,blue-collar,married,secondary,no,205,yes,no,cellular,23,may,121,7,-1,0,,no
11712,53,management,married,tertiary,no,1157,yes,no,cellular,8,dec,138,1,148,3,success,yes
4719,24,technician,single,tertiary,no,4001,yes,no,cellular,10,may,136,3,331,1,other,yes
23292,62,retired,single,secondary,no,1970,no,no,cellular,8,sep,404,1,192,0,,yes
24173,38,blue-collar,married,secondary,no,37,no,no,cellular,21,jul,78,1,-1,0,,no
25611,58,blue-collar,single,secondary,no,608,no,no,,22,jul,129,2,-1,0,,no
27237,34,technician,divorced,tertiary,no,4395,no,no,cellular,21,nov,311,1,189,3,failure,yes
20790,36,technician,single,secondary,no,2046,no,no,cellular,7,dec,229,3,184,1,failure,yes
17890,31,blue-collar,married,secondary,yes,-332,yes,no,,27,may,158,7,-1,0,,no
13516,33,management,single,tertiary,no,480,no,no,cellular,8,aug,157,1,-1,0,,no
12936,35,management,married,tertiary,yes,1910,yes,no,cellular,26,may,605,5,-1,0,,yes
6534,43,management,married,tertiary,no,2300,yes,no,,2,may,24,2,-1,0,,no
39892,57,retired,married,,no,402,no,no,cellular,29,jul,240,1,-1,0,,yes
29120,43,blue-collar,divorced,,no,1280,yes,no,,12,may,253,1,339,1,failure,no
7594,42,blue-collar,married,secondary,no,2496,yes,no,cellular,15,nov,654,2,352,3,,yes
12200,50,blue-collar,divorced,primary,no,58,yes,no,cellular,30,may,111,2,340,4,failure,yes
5561,30,services,divorced,secondary,no,-45,no,no,,8,may,44,1,-1,0,,no
13790,25,services,single,secondary,no,69,no,no,cellular,15,jul,208,4,-1,0,,no
33437,32,blue-collar,married,secondary,no,72,no,no,cellular,8,jul,427,1,-1,0,,yes
17221,31,services,married,secondary,no,-20,yes,no,,15,may,357,1,-1,0,,no
37,29,blue-collar,married,primary,no,96,yes,no,cellular,16,jul,104,1,-1,0,,no
4148,45,entrepreneur,married,secondary,no,169,yes,no,cellular,29,may,195,1,-1,0,,no
9483,55,technician,divorced,secondary,no,-94,no,no,cellular,18,nov,119,2,-1,0,,no
15414,30,services,single,secondary,no,449,no,no,cellular,14,jul,151,2,177,4,failure,no
40554,56,unemployed,divorced,primary,no,110,yes,no,cellular,29,jul,378,16,-1,0,,no
22246,78,blue-collar,married,primary,no,429,no,no,cellular,30,jan,122,1,-1,0,,no
35154,33,technician,married,,no,36,yes,no,,15,may,250,2,-1,0,,no
22845,36,services,married,primary,no,1881,yes,no,,22,may,178,1,0,0,,no
14617,59,management,married,tertiary,no,946,yes,yes,telephone,19,may,67,2,-1,0,,no
9930,49,blue-collar,married,secondary,no,5,yes,no,,8,may,116,2,-1,0,,no
21306,45,blue-collar,married,primary,no,8693,no,no,telephone,9,nov,191,1,185,0,,yes
19687,31,management,single,tertiary,no,595,no,no,,20,jun,74,1,-1,0,,no
21665,51,technician,married,primary,no,-27,yes,no,cellular,13,jun,102,2,259,3,failure,no
26259,52,technician,married,secondary,no,2370,no,no,cellular,3,apr,217,1,175,4,failure,yes
4503,37,services,married,secondary,no,1322,no,no,cellular,7,may,297,1,-1,0,,no
31694,31,retired,divorced,secondary,no,475,no,no,cellular,13,jul,1667,4,-1,0,,yes
31217,29,technician,single,secondary,no,53,no,no,cellular,7,aug,142,1,-1,0,,no
8256,33,technician,single,secondary,no,51,no,no,cellular,5,feb,473,3,-1,0,,no
29057,79,retired,married,,no,1005,no,no,telephone,8,aug,166,1,-1,0,,yes
22629,34,unemployed,single,primary,no,1974,yes,no,,12,may,262,2,-1,0,,no
18195,44,retired,married,primary,no,1287,no,no,cellular,13,jul,1969,4,-1,0,,yes
37903,58,management,married,primary,no,4093,no,no,cellular,20,aug,202,2,-1,0,,no
35029,32,unemployed,married,primary,no,487,no,no,cellular,30,aug,575,1,-1,0,,no
2449,40,blue-collar,married,secondary,no,-45,yes,yes,,4,jun,78,7,-1,0,,no
6966,39,blue-collar,married,primary,no,261,yes,no,,19,jun,73,2,-1,0,,no
20197,32,admin.,married,secondary,no,3274,no,yes,cellular,26,jul,274,1,-1,0,,no
18194,30,technician,single,secondary,no,714,yes,no,cellular,20,apr,188,2,102,3,failure,no
35138,43,blue-collar,married,primary,no,603,no,no,cellular,31,jul,123,3,-1,0,,no
4506,35,blue-collar,single,secondary,no,79,yes,no,cellular,6,aug,132,1,96,3,failure,no
1439,50,blue-collar,married,secondary,yes,30,yes,no,,19,jun,136,1,276,3,other,no
16129,43,blue-collar,divorced,,no,180,yes,no,cellular,6,feb,152,1,-1,0,,no
30405,33,management,married,tertiary,no,383,yes,no,,8,may,226,1,-1,0,,no
3896,37,blue-collar,married,secondary,no,315,yes,no,cellular,6,may,158,4,-1,0,,no
6590,31,technician,single,tertiary,yes,25,no,no,cellular,11,aug,608,1,-1,0,,yes
10064,40,blue-collar,married,secondary,no,2031,yes,yes,cellular,2,may,184,1,242,3,failure,no
41461,41,blue-collar,married,secondary,no,1696,yes,no,cellular,29,nov,184,7,183,2,other,yes
24377,53,blue-collar,married,secondary,no,95,yes,no,cellular,7,may,238,1,-1,0,,no
40514,44,management,married,tertiary,no,383,yes,no,,8,may,306,2,-1,0,,no
38325,43,technician,single,tertiary,no,978,no,no,cellular,1,feb,156,1,281,3,failure,no
27637,45,blue-collar,married,primary,no,460,yes,no,,21,may,115,7,-1,0,,no
16964,33,services,married,secondary,no,-207,yes,no,cellular,5,may,302,1,-1,0,failure,no
15081,41,services,married,primary,no,323,yes,no,cellular,9,may,201,1,286,1,failure,yes
5011,47,blue-collar,married,primary,no,301,yes,no,,23,may,401,7,-1,0,,no
7179,35,management,single,tertiary,yes,2976,yes,no,cellular,5,nov,137,1,183,1,failure,no
42046,55,housemaid,divorced,primary,no,131,no,no,cellular,7,jul,142,3,-1,0,,no
8139,58,blue-collar,married,primary,no,2555,no,no,cellular,16,nov,195,1,182,1,failure,no
42287,31,blue-collar,married,primary,no,494,yes,no,,8,may,689,1,-1,0,,no
27297,52,retired,married,primary,no,108,no,no,cellular,23,aug,121,7,-1,0,,no
8014,30,blue-collar,single,primary,no,3325,yes,no,,15,may,274,3,353,1,,yes
15390,58,retired,married,secondary,no,1543,no,no,cellular,20,aug,199,1,-1,0,,no
25403,32,management,single,,no,362,no,no,cellular,6,jun,1178,1,0,0,,yes
18678,54,unemployed,married,secondary,no,1364,yes,no,cellular,29,may,177,1,-1,0,,yes
35748,78,retired,married,primary,no,491,no,no,telephone,3,sep,75,1,-1,0,,no
963,30,technician,single,tertiary,no,3924,no,no,cellular,3,feb,310,1,97,1,success,yes
35165,36,management,single,tertiary,no,3511,no,no,cellular,7,sep,244,1,-1,0,,yes
15073,46,services,married,primary,no,-164,yes,yes,cellular,21,nov,161,1,-1,0,,no
33318,32,technician,single,,no,2498,no,no,,3,jun,97,1,-1,0,,no
34626,38,services,married,secondary,no,44,yes,no,,18,may,664,6,-1,0,,no
22354,35,blue-collar,married,secondary,no,105,yes,no,,3,jun,136,7,-1,0,,no
33895,33,unemployed,married,primary,no,126,no,no,cellular,3,feb,88,7,-1,0,,no
27177,33,self-employed,single,tertiary,no,103,no,no,cellular,17,aug,637,1,-1,0,,no
19501,77,retired,married,primary,no,1969,no,no,telephone,9,sep,236,1,125,1,failure,yes
19577,31,housemaid,married,secondary,no,52,no,yes,cellular,5,aug,210,5,-1,0,,no
10231,39,admin.,married,tertiary,no,3320,no,no,cellular,21,nov,183,1,94,3,success,yes
10546,45,management,married,tertiary,no,2200,yes,no,,20,may,165,1,-1,0,,no
4908,30,blue-collar,single,secondary,no,1225,yes,no,cellular,9,jul,99,1,-1,0,,no
4210,80,retired,married,primary,no,7953,no,no,,2,sep,247,1,-1,0,,yes
375,32,technician,single,tertiary,no,11,no,no,cellular,7,aug,124,1,-1,0,,no
3978,57,blue-collar,married,secondary,no,247,yes,no,cellular,18,nov,176,1,-1,0,,no
23546,35,blue-collar,single,primary,no,-148,no,no,telephone,24,dec,91,1,97,1,success,yes
30281,32,entrepreneur,single,secondary,no,22,no,no,cellular,21,aug,82,3,-1,0,,no
12634,38,entrepreneur,single,tertiary,no,1809,yes,no,,3,may,120,2,-1,0,,no
21918,48,management,married,,no,563,yes,no,cellular,28,jul,127,1,-1,0,,no
23836,55,technician,single,secondary,no,-6,no,no,cellular,5,aug,218,2,-1,0,,no
39950,35,management,single,tertiary,yes,31,no,no,cellular,10,may,150,2,-1,0,,no
25826,29,technician,single,secondary,no,1732,no,no,cellular,5,oct,82,1,97,7,success,no
32162,42,technician,married,tertiary,no,46,no,no,cellular,12,aug,583,2,-1,0,,yes
22865,52,blue-collar,married,secondary,no,706,no,no,telephone,13,oct,205,1,-1,0,,no
33961,52,technician,married,primary,no,61,yes,yes,cellular,5,jul,47,1,-1,0,,no
28959,22,management,married,secondary,no,2206,yes,no,cellular,4,feb,164,1,354,3,failure,no
22502,32,admin.,single,secondary,no,1257,yes,no,,7,jun,74,2,0,0,,no
5292,31,technician,single,secondary,no,421,no,yes,cellular,31,jul,164,2,-1,0,,no
34268,45,entrepreneur,married,secondary,yes,-500,yes,yes,,12,may,118,2,-1,0,,no
9349,27,blue-collar,single,secondary,yes,-115,yes,no,cellular,22,feb,83,7,-1,0,,no
19707,54,blue-collar,married,primary,no,964,no,no,cellular,29,jan,132,1,263,3,success,yes
21585,30,blue-collar,married,primary,no,143,no,yes,cellular,9,jul,56,1,-1,0,,no
23776,74,retired,married,primary,no,62,no,no,cellular,27,dec,199,2,104,3,success,yes
39826,31,management,single,tertiary,no,147,no,no,cellular,13,aug,227,1,-1,0,,no
36360,39,services,married,secondary,no,192,yes,no,cellular,8,may,182,10,-1,0,,no
33132,24,management,single,tertiary,no,2518,no,no,cellular,17,sep,71,1,183,1,other,yes
40417,32,technician,single,tertiary,no,-108,yes,no,cellular,6,jul,310,3,-1,0,,no
14930,36,blue-collar,single,tertiary,no,1338,no,no,,3,jun,99,3,-1,0,,no
6349,34,technician,single,secondary,yes,-76,yes,no,cellular,12,feb,289,1,-1,0,,no
34940,57,retired,married,tertiary,no,9979,yes,no,cellular,21,dec,129,1,0,0,,no
21051,25,management,single,tertiary,no,459,no,no,cellular,28,dec,189,4,161,3,success,yes
8120,45,entrepreneur,married,tertiary,no,1002,yes,no,,17,may,191,2,-1,0,,no
10096,81,retired,married,secondary,no,1940,no,no,telephone,4,sep,157,1,186,7,other,no
9117,47,technician,married,secondary,no,402,yes,yes,cellular,20,nov,134,1,187,3,failure,no
22307,37,blue-collar,married,primary,no,2341,no,no,cellular,21,jul,230,1,-1,0,,no
27916,30,management,single,tertiary,no,2462,no,no,,15,may,360,1,-1,0,,no
5255,47,services,married,secondary,no,128,yes,no,,4,may,597,1,-1,0,,no
21860,35,blue-collar,married,primary,yes,-113,no,yes,,20,may,120,2,-1,0,,no
7528,49,technician,married,secondary,no,569,no,yes,cellular,29,jul,123,1,-1,0,,no
31016,27,blue-collar,married,secondary,no,70,yes,yes,cellular,24,jul,117,1,-1,0,,no
26358,54,management,married,tertiary,no,922,yes,no,,14,aug,191,2,-1,0,,no
14196,38,blue-collar,married,secondary,no,225,yes,no,cellular,14,may,182,4,356,3,failure,no
27265,48,management,married,tertiary,no,1029,yes,no,cellular,17,jul,277,7,-1,0,,no
11150,30,admin.,single,primary,no,142,yes,no,cellular,20,nov,182,1,181,1,failure,no
11769,42,services,single,,no,-155,yes,no,cellular,29,may,88,1,-1,0,,no
33555,30,blue-collar,divorced,primary,no,250,yes,yes,cellular,7,may,267,2,-1,0,,no
18690,32,technician,divorced,tertiary,no,381,yes,yes,cellular,26,jul,776,4,-1,0,,yes
29628,35,unemployed,single,secondary,yes,-106,no,no,cellular,20,jul,383,2,-1,0,,no
37448,42,blue-collar,divorced,primary,yes,-517,no,no,cellular,21,jul,252,25,-1,0,,no
5229,31,technician,single,secondary,no,20,yes,no,cellular,14,nov,188,2,266,3,failure,no
20963,41,blue-collar,married,secondary,no,877,no,no,cellular,17,apr,187,1,350,1,failure,no
2679,52,blue-collar,married,primary,no,130,no,yes,,6,jun,108,7,-1,0,,no
19545,34,management,single,tertiary,no,514,yes,no,telephone,22,sep,166,3,-1,0,,no
27900,44,blue-collar,married,secondary,no,-66,no,no,cellular,6,aug,224,2,-1,0,,no
12814,43,management,married,primary,no,466,no,yes,cellular,19,nov,92,2,72,10,other,yes
9482,32,management,married,tertiary,no,122,yes,no,cellular,22,jul,68,7,-1,0,,no
23493,31,technician,married,secondary,no,-76,yes,no,,7,may,243,2,-1,0,,no
22196,34,unemployed,married,secondary,yes,-241,no,no,cellular,1,jun,114,1,-1,0,,no
25653,44,unemployed,married,,no,-74,yes,no,,27,may,58,1,-1,0,,no
11380,30,technician,married,secondary,no,452,yes,no,,16,may,290,1,-1,0,,no
37827,48,blue-collar,married,primary,no,8428,yes,no,cellular,20,nov,257,1,185,1,failure,no
14042,33,technician,single,secondary,no,304,yes,no,cellular,3,feb,215,1,-1,0,,no
16826,36,admin.,married,secondary,no,890,yes,no,,6,may,104,1,-1,0,,no
13106,29,student,single,tertiary,no,-13,no,no,cellular,9,apr,323,1,-1,0,,no
6919,34,blue-collar,married,secondary,no,469,yes,no,,13,may,810,1,-1,0,,yes
33123,55,self-employed,married,tertiary,no,1881,yes,no,,12,may,133,2,-1,0,,no
4838,47,management,divorced,,no,-141,no,no,,19,may,517,1,-1,0,,yes
2433,39,blue-collar,married,secondary,no,-239,yes,no,,9,may,149,15,-1,0,,no
2999,26,admin.,single,secondary,no,1009,no,no,cellular,12,apr,245,1,177,1,failure,no
33174,43,entrepreneur,divorced,secondary,yes,221,yes,yes,,5,may,103,1,-1,0,,no
29921,33,housemaid,married,secondary,yes,-104,yes,no,,11,may,200,2,-1,0,,no
6299,53,entrepreneur,married,tertiary,no,1165,yes,no,cellular,21,jul,615,4,-1,0,,yes
29117,30,technician,divorced,tertiary,no,585,yes,yes,cellular,3,feb,100,1,270,2,failure,no
844,34,technician,single,secondary,yes,-390,yes,no,cellular,21,nov,495,2,347,3,failure,no
21104,38,self-employed,married,tertiary,no,2314,yes,no,cellular,13,aug,146,2,177,1,failure,no
7370,51,blue-collar,married,primary,no,6208,yes,no,,16,may,245,2,-1,0,,no
12212,36,technician,married,secondary,no,1841,yes,no,cellular,4,may,177,1,260,12,other,no
19350,31,management,single,tertiary,no,5668,no,no,cellular,8,aug,392,1,97,3,success,yes
32700,44,services,married,secondary,no,596,yes,no,,9,may,157,2,-1,0,,no
17517,46,blue-collar,married,primary,no,50,no,yes,telephone,30,jul,130,4,-1,0,,no
25273,31,management,single,tertiary,no,2505,no,no,cellular,5,aug,131,1,-1,0,,no
31948,34,management,single,tertiary,no,2547,no,no,cellular,18,jul,830,1,-1,0,,yes
6705,27,admin.,married,secondary,no,2974,yes,no,cellular,14,jul,866,1,-1,0,,yes
10616,78,retired,married,,no,1180,no,no,cellular,26,aug,376,1,-1,0,,yes
30464,35,services,single,secondary,no,71,no,no,cellular,8,jul,223,1,-1,0,,no
3505,28,technician,single,secondary,no,472,no,no,cellular,26,jul,76,1,261,1,success,no
29592,39,admin.,married,secondary,no,522,yes,no,telephone,31,jan,165,1,177,1,failure,no
5983,39,admin.,married,secondary,no,1529,no,no,cellular,20,nov,175,1,184,1,other,yes
11375,54,unemployed,married,tertiary,no,1246,no,yes,,6,jun,294,1,-1,0,,yes
22800,30,technician,married,primary,no,1008,yes,yes,telephone,6,aug,108,7,-1,0,,no
9359,35,blue-collar,single,tertiary,no,843,yes,no,telephone,7,nov,22,4,-1,0,,no
23447,43,blue-collar,married,secondary,no,617,yes,no,,7,may,94,1,-1,0,,no
3082,28,services,single,secondary,no,2037,no,yes,cellular,15,jul,194,1,-1,0,,no
3392,51,admin.,divorced,,no,7566,no,no,cellular,20,sep,849,1,94,3,failure,yes
3749,20,technician,single,secondary,no,554,no,no,cellular,12,may,379,1,179,1,success,yes
32388,53,self-employed,married,tertiary,no,149,no,no,cellular,8,aug,149,1,-1,0,,no
12651,22,admin.,single,secondary,no,12,no,no,cellular,8,may,262,1,-1,0,,no
30888,46,unemployed,single,tertiary,no,125,yes,no,telephone,3,feb,137,9,0,0,,no
6522,35,student,single,secondary,no,97,yes,no,cellular,6,feb,154,1,-1,0,,no
39673,30,self-employed,married,secondary,no,1450,no,no,cellular,9,jun,216,1,97,1,success,yes
336,30,blue-collar,married,primary,no,261,yes,no,,21,may,142,6,-1,0,,no
31578,31,management,single,tertiary,no,1077,no,no,cellular,14,aug,435,1,95,0,success,yes
31936,57,blue-collar,married,,no,515,yes,yes,telephone,29,may,501,1,-1,0,,yes
4647,46,blue-collar,married,primary,no,-80,yes,no,,5,jun,292,2,-1,0,,no
16513,23,student,single,tertiary,no,1141,no,no,cellular,6,may,257,25,0,0,,yes
29850,28,services,single,secondary,no,4003,yes,no,cellular,29,jan,223,1,181,0,failure,yes
27560,43,admin.,single,,no,2296,yes,no,cellular,12,may,239,1,346,1,failure,yes
14758,29,technician,married,secondary,no,288,no,no,cellular,9,aug,141,2,-1,0,,yes
6509,32,blue-collar,single,tertiary,no,1652,yes,no,cellular,19,nov,125,1,171,1,other,yes
8898,31,blue-collar,single,primary,no,1386,no,no,telephone,14,feb,72,1,185,1,failure,no
16777,57,retired,married,primary,no,60,no,yes,cellular,10,jul,278,2,-1,0,,no
11944,32,blue-collar,single,secondary,no,204,yes,no,cellular,14,may,160,1,-1,0,,no
9693,36,blue-collar,married,secondary,no,1715,yes,no,cellular,14,may,227,7,353,3,failure,no
17374,34,blue-collar,married,primary,no,588,yes,yes,cellular,7,may,144,2,-1,0,,no
6177,32,blue-collar,married,secondary,no,627,yes,no,cellular,20,nov,91,1,-1,0,,yes
11578,27,technician,single,tertiary,no,2260,no,no,cellular,8,apr,253,1,94,1,success,no
13504,27,student,single,tertiary,no,72,no,no,cellular,6,may,242,1,-1,0,,no
12915,31,management,single,tertiary,no,5472,no,no,cellular,21,aug,633,1,184,3,success,yes
17613,76,retired,married,primary,no,-8,no,no,telephone,13,jul,1264,1,-1,0,,no
31477,30,student,single,tertiary,no,4521,yes,no,telephone,15,jun,531,1,-1,0,,yes
32415,40,entrepreneur,married,tertiary,no,62,no,yes,,29,may,161,1,-1,0,,no
34633,28,admin.,married,secondary,no,79,yes,no,cellular,22,nov,148,1,-1,0,,no
36164,26,technician,single,secondary,no,3134,no,no,cellular,21,nov,336,2,-1,0,,no
2404,32,student,single,secondary,no,13,yes,no,,7,may,218,2,-1,0,,no
42497,46,blue-collar,married,secondary,no,2524,no,no,,4,may,805,1,-1,0,,yes
23065,65,technician,single,secondary,no,2459,no,no,cellular,16,oct,419,1,177,2,success,yes
26962,51,management,single,tertiary,no,698,no,yes,cellular,5,jul,100,6,-1,0,,no
36371,33,technician,single,tertiary,no,77,yes,no,cellular,20,nov,253,1,-1,0,,no
16567,57,retired,married,primary,no,672,no,no,cellular,20,nov,372,1,-1,0,,yes
17277,33,blue-collar,married,primary,no,251,yes,yes,cellular,20,jul,76,7,-1,0,,no
8425,40,management,divorced,tertiary,no,74,yes,no,cellular,16,aug,601,2,-1,0,,no
35948,30,management,married,secondary,no,12,yes,no,cellular,15,may,125,1,356,10,failure,no
1521,25,student,single,tertiary,no,170,no,no,cellular,29,apr,233,1,-1,0,,yes
16858,53,admin.,married,secondary,no,167,no,no,cellular,12,jul,179,1,-1,2,success,no
3522,75,retired,married,primary,no,2834,no,no,cellular,1,sep,622,1,281,1,failure,yes
7040,63,retired,married,primary,no,71,no,no,telephone,3,jul,109,1,-1,0,,no
7551,46,services,married,secondary,no,34,yes,yes,cellular,20,nov,170,1,187,2,,no
7946,32,services,married,secondary,no,-303,yes,yes,cellular,6,may,195,2,-1,0,,yes
1441,27,blue-collar,single,secondary,no,90,no,no,cellular,18,jun,337,1,-1,0,,no
17985,41,services,married,secondary,no,866,no,no,,16,may,589,1,-1,0,,no
11938,32,self-employed,divorced,,yes,-145,yes,yes,,15,may,236,6,-1,0,,no
17936,25,blue-collar,single,secondary,no,1291,no,yes,cellular,19,apr,144,2,89,11,other,no
